"EXP","ID","TARGET","CELLTYPE","CTRL1","CTRL2","IFCTRL","LAB"
"ENCSR000ANR","ENCFF000BNG","H3K9me3","skeletal muscle myoblast","ENCSR000ANN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANS","ENCFF000BNS","CTCF","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANS","ENCFF000BNU","CTCF","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANT","ENCFF000BNO","Control","myotube","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000ANT","ENCFF000BNR","Control","myotube","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000ANU","ENCFF000BOG","H2AFZ","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANU","ENCFF000BOH","H2AFZ","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANV","ENCFF000BOT","H3K27ac","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANV","ENCFF000BOU","H3K27ac","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANW","ENCFF000BPD","H3K36me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANW","ENCFF000BPE","H3K36me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANX","ENCFF000BPG","H3K4me1","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANX","ENCFF000BPO","H3K4me1","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANY","ENCFF000BPQ","H3K4me2","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANY","ENCFF000BPR","H3K4me2","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANZ","ENCFF000BPW","H3K4me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ANZ","ENCFF000BPY","H3K4me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOA","ENCFF000BAS","CTCF","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOA","ENCFF000BAT","CTCF","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOB","ENCFF000BAO","Control","HeLa-S3","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000AOB","ENCFF000BAU","Control","HeLa-S3","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000AOC","ENCFF000BBY","H3K27ac","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOC","ENCFF000BBZ","H3K27ac","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOD","ENCFF000BCK","H3K36me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOD","ENCFF000BCL","H3K36me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOE","ENCFF000BCT","H3K4me2","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOE","ENCFF000BCU","H3K4me2","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOF","ENCFF000BCZ","H3K4me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOF","ENCFF000BDA","H3K4me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOG","ENCFF000BDF","H3K79me2","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOG","ENCFF000BDG","H3K79me2","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOH","ENCFF000BDH","H3K9ac","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOH","ENCFF000BDN","H3K9ac","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOI","ENCFF000BDM","H4K20me1","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOI","ENCFF000BDR","H4K20me1","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOK","ENCFF000BEP","H2AFZ","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOK","ENCFF000BES","H2AFZ","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOL","ENCFF000BFR","H3K27me3","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOL","ENCFF000BFU","H3K27me3","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOM","ENCFF000BGR","H3K79me2","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOM","ENCFF000BGW","H3K79me2","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AON","ENCFF000BQG","H3K79me2","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AON","ENCFF000BQH","H3K79me2","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOO","ENCFF000CFV","CTCF","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOO","ENCFF000CFW","CTCF","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOP","ENCFF000CFR","Control","astrocyte","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000AOP","ENCFF000CFY","Control","astrocyte","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000AOQ","ENCFF000CHH","H3K27ac","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOQ","ENCFF000CHK","H3K27ac","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOR","ENCFF000CHN","H3K27me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOR","ENCFF000CHR","H3K27me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOS","ENCFF000CHT","H3K36me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOS","ENCFF000CHU","H3K36me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOT","ENCFF000CHZ","H3K4me1","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOT","ENCFF000CIA","H3K4me1","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOU","ENCFF000CID","H3K4me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOU","ENCFF000CIG","H3K4me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOV","ENCFF000ASC","H2AFZ","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOV","ENCFF000ASD","H2AFZ","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOW","ENCFF000AUC","H3K79me2","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOW","ENCFF000AUD","H3K79me2","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOX","ENCFF000AUK","H3K9me3","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOX","ENCFF000AUO","H3K9me3","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOX","ENCFF000AUP","H3K9me3","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOY","ENCFF000BQF","H3K9ac","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOY","ENCFF000BQL","H3K9ac","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOZ","ENCFF000BQN","H4K20me1","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AOZ","ENCFF000BQO","H4K20me1","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APA","ENCFF000BLB","H2AFZ","skeletal muscle myoblast","ENCSR000ANN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APA","ENCFF000BLD","H2AFZ","skeletal muscle myoblast","ENCSR000ANN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APB","ENCFF000BCE","H3K27me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APB","ENCFF000BCI","H3K27me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APC","ENCFF000BWU","H2AFZ","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APC","ENCFF000BWV","H2AFZ","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APD","ENCFF000BYO","H3K79me2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APD","ENCFF000BYS","H3K79me2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APE","ENCFF001QWW","H3K9me3","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APE","ENCFF001QWX","H3K9me3","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APF","ENCFF000CVF","CTCF","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APF","ENCFF000CVG","CTCF","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APG","ENCFF000CVL","H2AFZ","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APG","ENCFF000CVM","H2AFZ","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APH","ENCFF000CVS","H3K27ac","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APH","ENCFF000CVU","H3K27ac","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000API","ENCFF000CVY","H3K36me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000API","ENCFF000CWB","H3K36me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APJ","ENCFF000CWD","H3K4me1","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APJ","ENCFF000CWF","H3K4me1","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APK","ENCFF000CWJ","H3K4me2","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APK","ENCFF000CWV","H3K4me2","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APL","ENCFF000CWW","H3K9me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APL","ENCFF000CWX","H3K9me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APM","ENCFF000CJC","CTCF","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APM","ENCFF000CJD","CTCF","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APN","ENCFF000CKG","H3K27ac","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APN","ENCFF000CKH","H3K27ac","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APO","ENCFF000CKM","H3K27me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APO","ENCFF000CKN","H3K27me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APP","ENCFF000CKR","H3K36me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APP","ENCFF000CKU","H3K36me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APQ","ENCFF000CKY","H3K4me2","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APQ","ENCFF000CKZ","H3K4me2","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APR","ENCFF000CLE","H3K4me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APR","ENCFF000CLG","H3K4me3","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APS","ENCFF000CLR","H3K9ac","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APS","ENCFF000CLU","H3K9ac","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APT","ENCFF000CIU","Control","fibroblast of dermis","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000APT","ENCFF000CIW","Control","fibroblast of dermis","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000APU","ENCFF000CUZ","Control","osteoblast","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000APU","ENCFF000CVB","Control","osteoblast","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR000APV","ENCFF000BEX","H3K4me1","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APV","ENCFF000BEY","H3K4me1","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APW","ENCFF000BBP","H3K4me1","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APW","ENCFF000BBQ","H3K4me1","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APX","ENCFF000AWI","H2AFZ","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APX","ENCFF000AWJ","H2AFZ","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APY","ENCFF000AYD","H3K79me2","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APY","ENCFF000AYF","H3K79me2","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APZ","ENCFF000AWO","H3K9me3","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000APZ","ENCFF000AWP","H3K9me3","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQA","ENCFF000CBH","KDM5B","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQA","ENCFF000CBM","KDM5B","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQB","ENCFF000CAS","EP300","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQB","ENCFF000CAZ","EP300","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQC","ENCFF000AZX","RBBP5","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQC","ENCFF000BAB","RBBP5","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQD","ENCFF000BVX","CHD1","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQD","ENCFF000BVY","CHD1","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQE","ENCFF000BWQ","EZH2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQE","ENCFF000BWS","EZH2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQF","ENCFF000BZK","HDAC1","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQF","ENCFF000BZM","HDAC1","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQG","ENCFF000BZS","HDAC2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQG","ENCFF000BZT","HDAC2","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQH","ENCFF000CAX","PHF8","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQH","ENCFF000CBB","PHF8","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQI","ENCFF001QXA","RBBP5","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQI","ENCFF001QXB","RBBP5","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQJ","ENCFF000CCD","SAP30","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQJ","ENCFF000CCE","SAP30","K562","ENCSR000AKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQK","ENCFF000AVA","CHD1","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQK","ENCFF000AVD","CHD1","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQL","ENCFF000AZE","KDM5A","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQL","ENCFF000AZF","KDM5A","H1-hESC","ENCSR000AMI","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQM","ENCFF000BOM","H3K9me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQM","ENCFF000BON","H3K9me3","myotube","ENCSR000ANT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQN","ENCFF000BBJ","H2AFZ","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQN","ENCFF000BBK","H2AFZ","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQO","ENCFF000BBT","H3K9me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQO","ENCFF000BBW","H3K9me3","HeLa-S3","ENCSR000AOB","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQP","ENCFF000CGH","H2AFZ","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQP","ENCFF000CGK","H2AFZ","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQQ","ENCFF000CIL","H3K79me2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQQ","ENCFF000CIM","H3K79me2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQR","ENCFF000CHC","H3K9me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQR","ENCFF000CHE","H3K9me3","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQS","ENCFF000CUA","H3K27me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQS","ENCFF000CUF","H3K27me3","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQT","ENCFF000CUM","H4K20me1","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQT","ENCFF000CUN","H4K20me1","osteoblast","ENCSR000APU","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQU","ENCFF000AOJ","CTCF","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQU","ENCFF000AOL","CTCF","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQV","ENCFF000APA","H2AFZ","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQV","ENCFF000APB","H2AFZ","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQW","ENCFF000AQH","H3K27ac","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQW","ENCFF000AQI","H3K27ac","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQX","ENCFF000AQW","H3K36me3","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQX","ENCFF000AQX","H3K36me3","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQY","ENCFF000APD","H3K4me1","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQY","ENCFF000APE","H3K4me1","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQZ","ENCFF000APJ","H3K4me2","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000AQZ","ENCFF000APK","H3K4me2","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARA","ENCFF000APS","H3K4me3","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARA","ENCFF000APT","H3K4me3","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARB","ENCFF000ARB","H3K79me2","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARB","ENCFF000ARC","H3K79me2","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARC","ENCFF000ARE","H4K20me1","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARC","ENCFF000ARF","H4K20me1","T-cell acute lymphoblastic leukemia","ENCSR000ASA","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARD","ENCFF000ARU","EZH2","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARD","ENCFF000ASA","EZH2","GM12878","ENCSR000AKJ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARE","ENCFF000BHT","EZH2","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARE","ENCFF000BHU","EZH2","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARF","ENCFF000BHW","H2AFZ","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARF","ENCFF000BHX","H2AFZ","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARG","ENCFF000BIC","H3K9me3","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARG","ENCFF000BIF","H3K9me3","mammary epithelial cell","ENCSR000AMN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARH","ENCFF000BKY","EZH2","skeletal muscle myoblast","ENCSR000ANN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARH","ENCFF000BKZ","EZH2","skeletal muscle myoblast","ENCSR000ANN","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARI","ENCFF000BEL","EZH2","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARI","ENCFF000BEQ","EZH2","HepG2","ENCSR000AME","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARJ","ENCFF000CLQ","H4K20me1","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARJ","ENCFF000CLT","H4K20me1","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARJ","ENCFF000CMC","H4K20me1","fibroblast of dermis","ENCSR000APT","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARK","ENCFF000CMR","EZH2","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARK","ENCFF000CMS","EZH2","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARL","ENCFF000CMX","H2AFZ","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARL","ENCFF000CMY","H2AFZ","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARM","ENCFF000CPF","H3K79me2","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARM","ENCFF000CPH","H3K79me2","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARN","ENCFF000CND","H3K9me3","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARN","ENCFF000CNG","H3K9me3","keratinocyte","ENCSR000ALS","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARO","ENCFF000CRA","EZH2","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARO","ENCFF000CRB","EZH2","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARP","ENCFF000CRG","H2AFZ","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARP","ENCFF000CRH","H2AFZ","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARQ","ENCFF000CRN","H3K9me3","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARQ","ENCFF000CRP","H3K9me3","fibroblast of lung","ENCSR000AMZ","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARR","ENCFF000CGB","EZH2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARR","ENCFF000CGE","EZH2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARS","ENCFF000CGP","H3K4me2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARS","ENCFF000CGQ","H3K4me2","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ART","ENCFF000CGV","H3K9ac","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ART","ENCFF000CGW","H3K9ac","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
"ENCSR000ARU","ENCFF000CIR","H4K20me1","astrocyte","ENCSR000AOP","NA",false,"Bradley Bernstein, Broad"
